entity_name,entity_id,relation,relation_id
berbagai hal atau bidang,38980,KONSEP,3
tidak ada investasi,38981,KONSEP,3
keputusan investasi masyarakat,38982,KONSEP,3
keunggulan dalam investasi,38983,KONSEP,3
180.000 anggota,38984,INDIKATOR_EKONOMI,2
330 persen peningkatan,38985,INDIKATOR_EKONOMI,2
sistem transit kota new york,38986,KONSEP,3
dana pemerintah,38987,INSTRUMEN_FINANSIAL,12
cukup menjanjikan,38988,KONSEP,3
memilih properti,38989,KONSEP,3
cara untuk menyelamatkan keuangan,38990,KONSEP,3
permintaan akan emas,38991,INDIKATOR_EKONOMI,2
dana tunai,38992,INSTRUMEN_FINANSIAL,12
pendanaan ini,38993,INSTRUMEN_FINANSIAL,12
kondisi bisnis,38994,KONSEP,3
pendanaan dari investor,38995,KONSEP,3
pengembangan portofolio,38996,KONSEP,3
pendanaan kepada traveloka,38997,PERUSAHAAN,0
gelar start-up unicorn,38998,KONSEP,3
ketersediaan sumber daya alam,38999,INDIKATOR_EKONOMI,2
investasi dalam pengembangan baterai kendaraan listrik,39000,SEKTOR,13
investasi di sektor industri,39001,SEKTOR,13
juta buah baterai,39002,PRODUK,6
bahan baku memproduksi,39003,PRODUK,6
rekor baru harga,39004,INDIKATOR_EKONOMI,2
analis emas,39005,KONSEP,3
50 investor,39006,PERUSAHAAN,0
21 pmdn,39007,PERUSAHAAN,0
"21,24 persen",39008,INDIKATOR_EKONOMI,2
29 pma,39009,PERUSAHAAN,0
investasi emasnya,39010,KONSEP,3
instrumen investasi aman,39011,KONSEP,3
simpanannya,39012,PRODUK,6
riset dan edukasi,39013,KONSEP,3
benjamin netanyahu,39014,ORANG,1
rencana perdamaian timur,39015,KONSEP,3
wilayah palestina jalur,39016,WILAYAH,11
ibu kota palestina,39017,KONSEP,3
ibu kota israel,39018,KONSEP,3
kedaulatan israel atas,39019,KONSEP,3
hamas untuk meninggalkan cara-cara pertempuran bersenjata,39020,KONSEP,3
palestina,39021,NEGARA,9
goncangan ekonomi global,39022,KONSEP,3
menahan diri,39023,KONSEP,3
penguatan harga,39024,KONSEP,3
permintaan terhadap bitcoin,39025,KONSEP,3
pernyataan,39026,KONSEP,3
permintaan bitcoin,39027,KONSEP,3
nilai tambah ekonomi,39028,KONSEP,3
pengembangan desa wisata,39029,SEKTOR,13
10 desa wisata,39030,SEKTOR,13
tvri,39031,PERUSAHAAN,0
nilai portofolio,39032,INDIKATOR_EKONOMI,2
pengelolaan dana investasi,39033,KONSEP,3
jasa,39034,SEKTOR,13
proyek pembangunan kereta,39035,PRODUK,6
target tahun 2022,39036,KONSEP,3
konsesi tol jakarta-cikampek,39037,PRODUK,6
proyek pembangunan terowongan,39038,PRODUK,6
penggunaan tenaga kerja,39039,INDIKATOR_EKONOMI,2
penerapan norma keselamatan dan kesehatan kerja (k3),39040,KONSEP,3
keluhan sejumlah kliennya,39041,KONSEP,3
proses lelang investasi sistem penyediaan air minum,39042,PRODUK,6
investasi rangka pemulihan,39043,KONSEP,3
aliran air baku,39044,PRODUK,6
penasehat investasi,39045,KONSEP,3
analisis tren ekonomi,39046,KONSEP,3
masukan dan saran finansial,39047,KONSEP,3
penanganan dana,39048,KONSEP,3
agen perantara perdagangan efek,39049,KONSEP,3
kerja sama dengan,39050,PERUSAHAAN,0
investasi untuk turnamen piala eropa sepak bola wanita,39051,EVENT,10
tuan rumah piala,39052,EVENT,10
beberapa stadion,39053,PRODUK,6
"""london""",39054,WILAYAH,11
turnamen ini,39055,EVENT,10
negara ekonomi terkuat,39056,KONSEP,3
misi pemahaman finansial,39057,KONSEP,3
marcus sempat disidangkan,39058,KONSEP,3
penangkapan buronan interpol,39059,EVENT,10
10 januari 2020,39060,EVENT,10
keberadaannya di bali,39061,KONSEP,3
harga properti pasar,39062,PRODUK,6
promo kredit pemilikan,39063,PRODUK,6
bni griya expo online,39064,EVENT,10
rubuh.com,39065,PERUSAHAAN,0
kasus penipuan arisan online,39066,EVENT,10
keuntungan 100 persen,39067,INDIKATOR_EKONOMI,2
tindakan korban,39068,KONSEP,3
investasi yang dianggap serampangan,39069,KONSEP,3
total dana aset alvin,39070,INSTRUMEN_FINANSIAL,12
dana klien,39071,INSTRUMEN_FINANSIAL,12
pengaturan lembaga perencana,39072,KONSEP,3
izin usaha jouska,39073,KONSEP,3
transaksi yang sehat,39074,KONSEP,3
lq 45,39075,INSTRUMEN_FINANSIAL,12
indeks idx80,39076,INSTRUMEN_FINANSIAL,12
edukasi dan saran,39077,KONSEP,3
keluhan klien,39078,KONSEP,3
nasihat dan saran,39079,KONSEP,3
penanganan dana klien,39080,KONSEP,3
bank indonesia di,39081,ORGANISASI,8
11 provinsi,39082,WILAYAH,11
80 proyek investasi,39083,PRODUK,6
14 persen,39084,INDIKATOR_EKONOMI,2
pusat promosi investasi,39085,ORGANISASI,8
partisipasi asing,39086,KONSEP,3
dana aset alvin,39087,INSTRUMEN_FINANSIAL,12
investasi langsung luar,39088,INSTRUMEN_FINANSIAL,12
capaian,39089,INDIKATOR_EKONOMI,2
platform crowdy,39090,KONSEP,3
investasi negara lain,39091,INSTRUMEN_FINANSIAL,12
dampak resesi ekonomi singapura tidak memberikan pengaruh signifikan pada investasi,39092,KONSEP,3
postur ekonomi berbeda,39093,KONSEP,3
"53,5 persen total",39094,INDIKATOR_EKONOMI,2
"49,1 persen total",39095,INDIKATOR_EKONOMI,2
"50,9 dari total investasi",39096,INDIKATOR_EKONOMI,2
penyebaran 34.658 proyek,39097,INDIKATOR_EKONOMI,2
"turun 6,9 persen",39098,INDIKATOR_EKONOMI,2
263.109 orang,39099,INDIKATOR_EKONOMI,2
"46,5 persen total",39100,INDIKATOR_EKONOMI,2
metode pembayaran reksa dana,39101,KONSEP,3
45 juta pengguna terdaftar,39102,INDIKATOR_EKONOMI,2
peningkatan inklusi finansial masyarakat di indonesia,39103,KONSEP,3
program sinergi bumn,39104,KONSEP,3
investor melakukan pembelian,39105,KONSEP,3
tujuan besar untuk mendorong inklusi keuangan dan ekonomi,39106,KONSEP,3
10 persen pengguna,39107,INDIKATOR_EKONOMI,2
pemerataan akses layanan,39108,KONSEP,3
depresiasi nilai tukar,39109,KONSEP,3
investasi valas,39110,PRODUK,6
logo,39111,KONSEP,3
investasi inklusif,39112,KONSEP,3
memperkuat umkm,39113,KONSEP,3
pemulihan lingkungan,39114,KONSEP,3
perbaikan dalam daya saing ri,39115,KONSEP,3
pengawasan koperasi,39116,KONSEP,3
utilitas industri dan investasi,39117,KONSEP,3
investasi telah ada,39118,KONSEP,3
rekomendasi kepada 457,39119,KONSEP,3
penunjukan mi,39120,KONSEP,3
instrumen lain,39121,KONSEP,3
surat utang baik,39122,INSTRUMEN_FINANSIAL,12
iuran tapera,39123,INSTRUMEN_FINANSIAL,12
target menarik investor,39124,KONSEP,3
sinyal relokasi investasi,39125,KONSEP,3
volatilitas yang tinggi,39126,KONSEP,3
volatilitas cenderung rendah,39127,KONSEP,3
fundamental perusahaan yang kuat,39128,KONSEP,3
spekulan,39129,ORANG,1
upaya membatasi kerugian,39130,KONSEP,3
kecenderungan harga saham,39131,KONSEP,3
aksi ambil untung,39132,KONSEP,3
teknik memasang order,39133,KONSEP,3
budaya olahraga,39134,KONSEP,3
pengembangan budaya olahraga,39135,KONSEP,3
masyarakat sehat dan bugar,39136,KONSEP,3
tim bersama bumn go global,39137,KONSEP,3
produk-produk pertahanan,39138,PRODUK,6
pailit,39139,KONSEP,3
permohonan pailit,39140,KONSEP,3
kabar hotel gran melia,39141,PRODUK,6
kuningan,39142,KOTA,5
relokasi perusahaan asing,39143,KONSEP,3
industri pertanian,39144,SEKTOR,13
ekonomi berbagai negara,39145,INDIKATOR_EKONOMI,2
40 perusahaan asing,39146,PERUSAHAAN,0
penghambat investasi langsung,39147,KONSEP,3
mahalnya harga tanah,39148,KONSEP,3
proyek kawasan industri,39149,PRODUK,6
investasi ke saham-saham,39150,INSTRUMEN_FINANSIAL,12
harga valuasi,39151,KONSEP,3
penurunan aset,39152,INDIKATOR_EKONOMI,2
penempatan investasi ke reksadana penyertaan terbatas (rdpt),39153,PRODUK,6
jangan pernah memberikan,39154,KONSEP,3
instrumen penanganan krisis,39155,KONSEP,3
ekosistem ketenagakerjaan yang diatur dalam ruu cipta kerja,39156,KONSEP,3
relokasi bisnis besar-besaran,39157,KONSEP,3
regulasi kompetitif menarik,39158,KONSEP,3
upaya menarik kembali,39159,KONSEP,3
tantangan bonus demografi,39160,KONSEP,3
lapangan kerja lebih masif,39161,KONSEP,3
sosialisasi intensif,39162,KONSEP,3
langkah bkpm dalam bertugas,39163,KONSEP,3
kewenangan perizinan,39164,KONSEP,3
dampak yang signifikan dalam realisasi investasi dan penyerapan tenaga kerja,39165,KONSEP,3
119 perusahaan potensial asing,39166,PERUSAHAAN,0
7 perusahaan asing,39167,PERUSAHAAN,0
layanan emas digital,39168,PRODUK,6
transaksi tokopedia emas,39169,INDIKATOR_EKONOMI,2
dana hasil penjualan ori017,39170,INDIKATOR_EKONOMI,2
animo masyarakat berinvestasi,39171,KONSEP,3
penetapan hasil penjualan obligasi negara ritel seri ori017,39172,PRODUK,6
perlindungan data pribadi,39173,KONSEP,3
industri fintech p2p lending,39174,SEKTOR,13
fintech data center,39175,PRODUK,6
penawaran pinjaman online,39176,KONSEP,3
titik terendah level,39177,INDIKATOR_EKONOMI,2
aktivitasnya di pasar saham,39178,SEKTOR,13
instrumen investasi berbasis utang,39179,KONSEP,3
"return sebesar 6,4",39180,INDIKATOR_EKONOMI,2
pelayanan eksklusif,39181,KONSEP,3
fasilitas meeting room,39182,KONSEP,3
laporan konsolidasi investasi,39183,KONSEP,3
program member get member,39184,KONSEP,3
preferensi generasi milenial,39185,KONSEP,3
kecamatan kraksaan,39186,KOTA,5
suku bunga acuan (bi-rate),39187,INSTRUMEN_FINANSIAL,12
kriteria tertentu,39188,KONSEP,3
teknologi vtec,39189,KONSEP,3
40 persen sahamnya,39190,INSTRUMEN_FINANSIAL,12
"1,4 persen sahamnya",39191,INSTRUMEN_FINANSIAL,12
ekosistem hiburan digital,39192,KONSEP,3
unreal engine 5,39193,PRODUK,6
beragam platform,39194,KONSEP,3
lebih dari 50 persen saham,39195,INSTRUMEN_FINANSIAL,12
250 juta dolar,39196,INSTRUMEN_FINANSIAL,12
gedung-gedung perkantoran,39197,PRODUK,6
pengembangan sq rés,39198,PRODUK,6
pusat komersial sq dome,39199,PRODUK,6
kawasan perkantoran terpadu,39200,WILAYAH,11
stasiun mrt lebak bulus,39201,KOTA,5
"lahan seluas 1,3 hektar",39202,KONSEP,3
mixed-use,39203,KONSEP,3
stasiun mrt fatmawati,39204,KOTA,5
penghasilan dari orang tua,39205,INDIKATOR_EKONOMI,2
proses pembelajaran,39206,KONSEP,3
kemampuan dalam trading saham,39207,KONSEP,3
merelokasi usaha,39208,KONSEP,3
pindah pabrik,39209,KONSEP,3
pabrik-pabrik,39210,KONSEP,3
produk ban,39211,PRODUK,6
relokasi fasilitas produksi,39212,KONSEP,3
target penerbitan,39213,INDIKATOR_EKONOMI,2
jumlah fintech p2p lending ilegal menjadi sebanyak 2.591 entitas,39214,KONSEP,3
data pribadi para,39215,KONSEP,3
penawaran menggiurkan dari fintech p2p lending ilegal,39216,KONSEP,3
"1,19 juta investor saham",39217,INDIKATOR_EKONOMI,2
data-data perusahaan terbuka,39218,INDIKATOR_EKONOMI,2
"total 2,81 juta",39219,INDIKATOR_EKONOMI,2
kumpulan saham transaksinya,39220,KONSEP,3
saham lq-45 jumlah,39221,PRODUK,6
keputusan terjun dunia,39222,KONSEP,3
project milenial,39223,KONSEP,3
masuknya kookmin bank,39224,KONSEP,3
sidang kasus gagal bayar,39225,EVENT,10
rapat luar biasa,39226,EVENT,10
koperasi simpan pinjam indosurya,39227,EVENT,10
resentralisasi,39228,KONSEP,3
suara separatis,39229,KONSEP,3
otoritas daerah,39230,KONSEP,3
berusaha menyelesaikan permasalahan,39231,KONSEP,3
operasi selama masa covid-19,39232,KONSEP,3
target 20 persen,39233,KONSEP,3
berterima kasih atas,39234,KONSEP,3
melakukan produksi secara komersial pada akhir 2021,39235,KONSEP,3
investasi di tengah covid-19,39236,KONSEP,3
komitmen di tanah air,39237,KONSEP,3
pengembangan ekspor indonesia,39238,KONSEP,3
rasa terima kasih,39239,KONSEP,3
persoalan lahan,39240,KONSEP,3
apresiasi kepada hyundai,39241,KONSEP,3
bahan baku,39242,KONSEP,3
mesin-mesin produksi,39243,PRODUK,6
tenaga ahli korea,39244,ORANG,1
arus investasi,39245,KONSEP,3
kumpulan risiko,39246,KONSEP,3
kkw beauty,39247,PERUSAHAAN,0
bisnis kecantikan kim,39248,KONSEP,3
kemitraan selama tahun,39249,KONSEP,3
kylie cosmetics,39250,PERUSAHAAN,0
menabung senilai pengeluaran tiga sampai enam bulan,39251,KONSEP,3
menabung setidaknya setara pengeluaran selama tiga bulan,39252,KONSEP,3
atlet generasi muda,39253,ORANG,1
program akademi,39254,KONSEP,3
e-sport,39255,SEKTOR,13
masalah di reksa dana lain,39256,KONSEP,3
tersangka kasus dugaan,39257,KONSEP,3
13 manager investasi,39258,ORGANISASI,8
kota new high,39259,PRODUK,6
kota zona teknologi,39260,PRODUK,6
209 proyek investasi,39261,PRODUK,6
kewajiban neto menurun,39262,INDIKATOR_EKONOMI,2
risiko kewajiban neto,39263,KONSEP,3
reksa dana syariah ekuitas ii,39264,PRODUK,6
penetapan status tersangka,39265,KONSEP,3
anak perusahaannya,39266,PERUSAHAAN,0
undang-undang nomor 31 tahun 1999 jo uu nomor 20 tahun 2001,39267,KONSEP,3
total portofolio industri,39268,INDIKATOR_EKONOMI,2
aliran arus dana jiwasraya,39269,KONSEP,3
13 korporasi,39270,PERUSAHAAN,0
klub hanya membayar,39271,KONSEP,3
pabrik dan investasi,39272,PERUSAHAAN,0
kendala-kendala utama bidang,39273,KONSEP,3
tujuan relokasi investasi,39274,KONSEP,3
pembuat kebijakan,39275,ORANG,1
perbaikan berbagai kebijakan,39276,KONSEP,3
selatan,39277,WILAYAH,11
cabang,39278,PERUSAHAAN,0
tindakan negara lain,39279,NEGARA,9
narkoba,39280,PRODUK,6
scbd,39281,KOTA,5
barang terlarang,39282,KONSEP,3
ganja,39283,PRODUK,6
rencana lg berinvestasi membangun pabrik baterai di indonesia,39284,KONSEP,3
komitmen mempromosikan industri,39285,KONSEP,3
pabrik baterai terintegrasi,39286,PRODUK,6
agen penjual online,39287,PERUSAHAAN,0
suku bunga tetap,39288,INSTRUMEN_FINANSIAL,12
jatuh tempo 3 tahun,39289,KONSEP,3
tingkat keuntungan lebih,39290,INDIKATOR_EKONOMI,2
pembayaran kupon 3 bulanan,39291,KONSEP,3
jatuh tempo lebih panjang,39292,KONSEP,3
jatuh tempo 2 – 7 tahun,39293,KONSEP,3
obligasi global,39294,PRODUK,6
proyeksi investasi tahun 2020,39295,INDIKATOR_EKONOMI,2
energi lithium baterai,39296,KONSEP,3
ketenagakerjaan indonesia,39297,ORANG,1
business to business (b2b),39298,KONSEP,3
teknologi transfer,39299,KONSEP,3
universitas teknologi,39300,PRODUK,6
keakraban investor china,39301,KONSEP,3
ekonomi besar secara,39302,INDIKATOR_EKONOMI,2
kedekatan pemerintah dengan para negara investor asing,39303,KONSEP,3
credit value,39304,KONSEP,3
warga terdampak covid-19,39305,SEKTOR,13
kunci brankas,39306,INSTRUMEN_FINANSIAL,12
uang bantuan langsung tunai,39307,PRODUK,6
head of investment specialist pt manulife aset manajemen indonesia,39308,PERUSAHAAN,0
empat orang yang diduga terlibat dalam investasi bodong pt axelle jaya trade management,39309,PERUSAHAAN,0
bidang jasa keuangan,39310,SEKTOR,13
praktik investasi ilegal yang dilakukan oleh pt axelle,39311,PERUSAHAAN,0
sekitar 4.000 nasabah,39312,ORANG,1
keuntungan bersih,39313,INDIKATOR_EKONOMI,2
nett asset value,39314,INDIKATOR_EKONOMI,2
"21,51 persen atau sebanyak 583,56 juta lembar saham",39315,KONSEP,3
tower bersama infrastrukture tbk,39316,PERUSAHAAN,0
penghasilan bunga dan investasi,39317,INDIKATOR_EKONOMI,2
nilai setiap perusahaan,39318,INDIKATOR_EKONOMI,2
"infrastruktur untuk produksi, penelitian dan pengembangan",39319,KONSEP,3
investasi 610 juta euro,39320,KONSEP,3
penelitian produksi vaksin,39321,KONSEP,3
lokasi produksi baru,39322,KONSEP,3
pusat penelitian,39323,KONSEP,3
400 juta dosis,39324,KONSEP,3
perusahaan farmasi terbesar,39325,SEKTOR,13
perang melawan virus,39326,KONSEP,3
fokus pembuatan bahan-bahan,39327,KONSEP,3
33 tungku smelter,39328,PRODUK,6
tungku smelter milik pt oss,39329,PRODUK,6
ribuan tenaga kerja lokal,39330,INDIKATOR_EKONOMI,2
kedatangan tenaga kerja asing,39331,KONSEP,3
kedatangan para tka china,39332,KONSEP,3
kedatangan 500 tka asal china,39333,KONSEP,3
tingkat pertumbuhan ekonomi,39334,INDIKATOR_EKONOMI,2
jaminan penuh pemerintah,39335,KONSEP,3
jadwal penawaran obligasi,39336,PRODUK,6
semua sektor usaha,39337,SEKTOR,13
penurunan harga mobil bekas,39338,KONSEP,3
harga mobil bekas,39339,KONSEP,3
batal investasi pabrik,39340,KONSEP,3
informasi yang beragam,39341,KONSEP,3
tanah baru,39342,KOTA,5
cadangan devisa ri,39343,INDIKATOR_EKONOMI,2
krisis tahun 2008,39344,EVENT,10
krisis tahun 1998,39345,EVENT,10
alokasi aset portofolio,39346,KONSEP,3
mengurangi porsi saham dan mengalihkannya ke obligasi,39347,KONSEP,3
diskusi virtual prudential,39348,EVENT,10
saham-saham perusahaan berkualitas,39349,PRODUK,6
horison investasi,39350,KONSEP,3
instrumen yang berkinerja bagus,39351,KONSEP,3
perbaikan perekonomian,39352,KONSEP,3
surat berharga negara (sbn) ritel obligasi negara ritel (ori) seri ori017,39353,PRODUK,6
depo minyak,39354,PRODUK,6
320 hektare,39355,KONSEP,3
"kapal jenis vlcc-very large crude carrier 300,000 dwt",39356,KONSEP,3
standar fasilitas sarana,39357,KONSEP,3
status kemudahan investasi,39358,KONSEP,3
investor migas,39359,ORGANISASI,8
pokok,39360,INSTRUMEN_FINANSIAL,12
electronic trading platform (etp),39361,INSTRUMEN_FINANSIAL,12
pencapaian sustainable development,39362,KONSEP,3
asian venture philantrophy network (avpn) conference 2020,39363,EVENT,10
keragaman budaya sumber,39364,KONSEP,3
ekosistem sehat kondusif,39365,KONSEP,3
dukungan dari berbagai pihak,39366,KONSEP,3
kapasitas bisnis usaha,39367,SEKTOR,13
ekosistem bisnis yang kondusif,39368,KONSEP,3
inovasi keuangan dan kewirausahaan,39369,KONSEP,3
rencana penyelenggaraan avpn,39370,EVENT,10
penawaran obligasi negara,39371,PRODUK,6
obrolan virtual instagram bersama selebgramer dr tirta,39372,EVENT,10
target realisasi investasi 2020,39373,INDIKATOR_EKONOMI,2
upah minimum tenaga kerja,39374,KONSEP,3
tarif gas,39375,KONSEP,3
tingkat kenaikan upah,39376,KONSEP,3
keamanan dari risiko kerugian,39377,KONSEP,3
instrumen keuangan negara,39378,PRODUK,6
15 juni-9 juli 2020,39379,EVENT,10
kontribusi dari wisatawan nusantara,39380,KONSEP,3
in city activation,39381,KONSEP,3
pariwisata domestik,39382,KONSEP,3
peningkatan pariwisata domestik,39383,KONSEP,3
insentif bagi perusahaan,39384,KONSEP,3
perusahaan existing,39385,PERUSAHAAN,0
mobilitas jasa,39386,KONSEP,3
mobilitas barang,39387,KONSEP,3
pollux properti indonesia,39388,PRODUK,6
vasanta innopark,39389,PRODUK,6
pp properti,39390,PRODUK,6
jabebeka city,39391,PRODUK,6
debat direncanakan pro,39392,EVENT,10
kehadiran debat,39393,EVENT,10
live instagram bersama djprr,39394,EVENT,10
berbagai fitur baru,39395,KONSEP,3
tenaga ahli dari investor,39396,ORANG,1
tidak sama seperti,39397,KONSEP,3
kapasitas angkut,39398,INDIKATOR_EKONOMI,2
pembangunan pabrik mobil dan mobil listrik di indonesia,39399,PRODUK,6
praktisi usaha dan akademisi,39400,ORGANISASI,8
djisman simandjuntak,39401,ORANG,1
penjelasan dari kedua pakar,39402,KONSEP,3
m. nova,39403,ORANG,1
kemudahan dan persyaratan investasi,39404,KONSEP,3
daya beli uang,39405,INDIKATOR_EKONOMI,2
prinsip diversifikasi investasi,39406,KONSEP,3
uang yang disimpan,39407,INSTRUMEN_FINANSIAL,12
transaksi perdagangan berjangka,39408,SEKTOR,13
pertumbuhan volume transaksi,39409,INDIKATOR_EKONOMI,2
optimisme saat era,39410,KONSEP,3
ketidakpastian disaat pandemi,39411,KONSEP,3
tingkat risiko konservatif,39412,KONSEP,3
uang keringetan,39413,KONSEP,3
competitiveness skill tenaga,39414,INDIKATOR_EKONOMI,2
pelaku usaha daerah,39415,ORANG,1
penandatanganan non disclosure,39416,KONSEP,3
liquified natural gas,39417,PRODUK,6
hubungan antara dua negara,39418,KONSEP,3
visi indonesia,39419,KONSEP,3
teknologi dari china,39420,KONSEP,3
tenaga kerja asing asal china,39421,INDIKATOR_EKONOMI,2
konawe,39422,KOTA,5
dana haji yang aman,39423,KONSEP,3
tidak benar jika ada tuduhan pembatalan keberangkatan jemaah haji,39424,KONSEP,3
surat lps no. 5-001/dk01/2020,39425,EVENT,10
tuduhan uang haji digunakan oleh pemerintah untuk memperkuat rupiah adalah fitnah,39426,KONSEP,3
penjaminan lembaga penjamin,39427,BADAN_REGULATOR,4
kapan pandemi covid-19,39428,KONSEP,3
ekonomi turun dan banyak orang kehilangan pekerjaan,39429,KONSEP,3
dampak sistemik,39430,KONSEP,3
nilai yang cenderung naik,39431,INDIKATOR_EKONOMI,2
pengaman aset,39432,KONSEP,3
"kandungan emas 91,7 persen",39433,KONSEP,3
"kandungan emas 99,99 persen",39434,KONSEP,3
biaya produksi tinggi,39435,KONSEP,3
mata uang amerika,39436,KONSEP,3
"23,05 persen",39437,INDIKATOR_EKONOMI,2
koleksi emasku,39438,KONSEP,3
persamaan eksponensial t-13),39439,KONSEP,3
nasabah retail,39440,ORANG,1
70 kelas,39441,EVENT,10
teknologi untuk berinvestasi,39442,KONSEP,3
12.000 peserta,39443,ORANG,1
kemampuan berinvestasi saham,39444,KONSEP,3
kelas-kelas investasi,39445,KONSEP,3
kenaikan transaksi saham,39446,KONSEP,3
arus inflasi,39447,KONSEP,3
tenor pinjaman,39448,INSTRUMEN_FINANSIAL,12
pengumpulan dana,39449,KONSEP,3
perseroan terbatas,39450,PERUSAHAAN,0
investasi emas perhiasan,39451,PRODUK,6
proses pembelian emas,39452,KONSEP,3
kapan waktu terbaik untuk membeli atau menjual emas,39453,KONSEP,3
tabungan dana darurat,39454,KONSEP,3
imbal balik keuntungan,39455,INDIKATOR_EKONOMI,2
pengiriman logistik secara,39456,KONSEP,3
saham di amazon,39457,PRODUK,6
rantai pasokan digital,39458,KONSEP,3
pengiriman barang,39459,KONSEP,3
ekspor benih lobster,39460,PRODUK,6
pengelolaan lobster,39461,KONSEP,3
dicabutnya aturan era,39462,KONSEP,3
aturan budidaya ekspor,39463,KONSEP,3
rekomendasi sembilan perusahaan,39464,KONSEP,3
keberadaan permen kp 12/2020,39465,KONSEP,3
implementasi regulasi soal,39466,KONSEP,3
budidaya lobster,39467,KONSEP,3
bebas finansial,39468,KONSEP,3
impian bebas finansial,39469,KONSEP,3
layanan online trading,39470,KONSEP,3
digital signature,39471,KONSEP,3
proses pendaftaran untuk menjadi investor pasar modal,39472,KONSEP,3
bincang-bincang virtual,39473,EVENT,10
aplikasi berbeda,39474,PRODUK,6
tips peminjaman,39475,KONSEP,3
ekonomi keluarga,39476,INDIKATOR_EKONOMI,2
5.361,39477,INDIKATOR_EKONOMI,2
3.937,39478,INDIKATOR_EKONOMI,2
produk financial technology,39479,PRODUK,6
layanan booking hotel,39480,PRODUK,6
kewenangan stabilitas sektor,39481,KONSEP,3
stabilitas sektor keuangan,39482,KONSEP,3
tabungan emas bisa memberikan kemudahan dan lebih menyejahterakan,39483,KONSEP,3
era new normal,39484,KONSEP,3
normal baru,39485,KONSEP,3
kartu kredit online,39486,PRODUK,6
fitur grafik pergerakan,39487,PRODUK,6
tiga produk dire,39488,PRODUK,6
program stimulus ekonomi,39489,KONSEP,3
bintaro jaya,39490,KOTA,5
saham di boeing,39491,PERUSAHAAN,0
saham di citigroup,39492,PERUSAHAAN,0
saham di marriot,39493,PERUSAHAAN,0
investasi pada saham-saham minoritas di berbagai perusahaan raksasa as,39494,KONSEP,3
saham di facebook,39495,PERUSAHAAN,0
putra mahkota arab saudi,39496,ORANG,1
saham di suncor energy,39497,PERUSAHAAN,0
saham di disney,39498,PERUSAHAAN,0
visi saudi 2030,39499,KONSEP,3
saham di cisco,39500,PERUSAHAAN,0
program move in quickly,39501,KONSEP,3
gratis bea perolehan hak atas tanah dan bangunan (bphtb),39502,KONSEP,3
keringanan harga hingga,39503,KONSEP,3
larangan mudik lebaran 2020,39504,KONSEP,3
kelonggaran terhadap akses,39505,KONSEP,3
konten lokal,39506,KONSEP,3
potongan ongkos pembuatan,39507,KONSEP,3
hari prasetiyo,39508,ORANG,1
perda,39509,PRODUK,6
fungsi sesuai peraturan,39510,KONSEP,3
regulasi antar pemangku,39511,KONSEP,3
perhatian khusus dari pemerintah,39512,KONSEP,3
awak kapal perikanan indonesia,39513,EVENT,10
sektor maritim kapal,39514,SEKTOR,13
kondisi nyata dari permasalahan awak kapal perikanan,39515,KONSEP,3
solusi untuk permasalahan perlindungan awak kapal perikanan indonesia,39516,KONSEP,3
perhatian masyarakat pada permasalahan perlindungan awak kapal perikanan indonesia,39517,KONSEP,3
ketiga jenazah abk indonesia,39518,KONSEP,3
laut,39519,KONSEP,3
samudera pasifik,39520,KONSEP,3
sakit,39521,KONSEP,3
tim nasional tindak pidana perdagangan orang (tppo),39522,ORGANISASI,8
harga lebih murah,39523,INDIKATOR_EKONOMI,2
paket penawaran,39524,KONSEP,3
landed house,39525,PRODUK,6
laporan jll global,39526,KONSEP,3
logistik investasi,39527,SEKTOR,13
aktivitas penurunan transaksi,39528,INDIKATOR_EKONOMI,2
kebutuhan investor luar,39529,SEKTOR,13
transaksi hotel,39530,INDIKATOR_EKONOMI,2
dampak keseluruhan pandemi,39531,KONSEP,3
penurunan transaksi,39532,INDIKATOR_EKONOMI,2
konsumen pembeli rumah,39533,ORANG,1
keringanan pembayaran,39534,KONSEP,3
waktu tepat membeli,39535,KONSEP,3
"68,7 juta orang kaya baru",39536,ORANG,1
harga unit,39537,INSTRUMEN_FINANSIAL,12
pendapat tentang resiko,39538,KONSEP,3
tujuan keuangan pribadi,39539,KONSEP,3
penting untuk terus maju,39540,KONSEP,3
peluang untuk mendapatkan keuntungan,39541,KONSEP,3
consumer good,39542,SEKTOR,13
laporan realisasi investasi penanaman modal asing dan penanaman modal dalam negri,39543,KONSEP,3
pengembangan properti,39544,KONSEP,3
perkembangan sektor,39545,KONSEP,3
laporan realisasi investasi penanaman modal asing (pma) dan penanaman modal dalam negri (pmdn),39546,KONSEP,3
jumlah proyek yang direalisasikan,39547,KONSEP,3
pasokan bitcoin,39548,PRODUK,6
fitur mobile apps,39549,PRODUK,6
ruang untuk investor,39550,KONSEP,3
buruh sekadarnya,39551,KONSEP,3
hak kelompok buruh,39552,KONSEP,3
kondisi yang tidak layak,39553,KONSEP,3
gerakan berbagi sembako,39554,KONSEP,3
sembako,39555,KONSEP,3
kenaikan harga emas dunia,39556,INDIKATOR_EKONOMI,2
stabilitas harga emas,39557,KONSEP,3
pembubaran,39558,KONSEP,3
anggaran untuk penanganan covid-19,39559,INDIKATOR_EKONOMI,2
dana stimulus covid-19,39560,INDIKATOR_EKONOMI,2
krisis finansial,39561,KONSEP,3
